miRBase cluster	Algorithm cluster
uc_bmo-mir-2736	uc_bmo-mir-2736
uc_gga-mir-1800	uc_gga-mir-1800
uc_pma-mir-4565	uc_pma-mir-4565
MIR2950	MIR771
uc_hsa-mir-6808	uc_hsa-mir-6808
uc_iltv-mir-I2	uc_iltv-mir-I2
mir-5593	mir-5593-2
uc_dme-mir-954	uc_dme-mir-954
uc_eca-mir-9108	uc_eca-mir-9108
uc_dme-mir-9377	uc_dme-mir-9377
uc_nve-mir-9435	uc_nve-mir-9435
uc_hme-mir-6307	mir-6307
uc_sma-mir-8450	uc_sma-mir-8450
uc_cin-mir-4068	uc_cin-mir-4068
uc_mmu-mir-7213	uc_mmu-mir-7213
uc_hsa-mir-4302	uc_hsa-mir-4302
uc_hco-mir-5900	uc_hco-mir-5900
uc_cin-mir-4001c	mir-4001_3
uc_oan-mir-1392	uc_oan-mir-1392
uc_hsa-mir-8064	uc_hsa-mir-8064
uc_cfa-mir-8795	uc_cfa-mir-8795
uc_sma-mir-8483	uc_sma-mir-8483
uc_cin-mir-4193	uc_cin-mir-4193
uc_ath-MIR5029	uc_ath-MIR5029
uc_hco-mir-5884	uc_hco-mir-5884
uc_cin-mir-4155	uc_cin-mir-4155
uc_stu-MIR8017	uc_stu-MIR8017
uc_stu-MIR8035	uc_stu-MIR8035
uc_hcmv-mir-US5-2	uc_hcmv-mir-US5-2
uc_hsa-mir-6836	uc_hsa-mir-6836
uc_rmi-mir-5323	uc_rmi-mir-5323
uc_mmu-mir-8092	uc_mmu-mir-8092
uc_mmu-mir-7008	uc_mmu-mir-7008
uc_mmu-mir-7678	uc_mmu-mir-7678
uc_tca-mir-3803	uc_tca-mir-3803
uc_oan-mir-7432	uc_oan-mir-7432
MIR1082	MIR1082
uc_osa-MIR1423	uc_osa-MIR1423
uc_hsa-mir-4780	uc_hsa-mir-4780
uc_bra-MIR5714	MIR5714
uc_mmu-mir-6932	uc_mmu-mir-6932
uc_lja-MIR7543	uc_lja-MIR7543
uc_bta-mir-8550	uc_bta-mir-8550
uc_mmu-mir-7045	uc_mmu-mir-7045
uc_eca-mir-9103	uc_eca-mir-9103
mir-5697	mir-5697
uc_sko-mir-4839	uc_sko-mir-4839
uc_hbv-mir-B8	uc_hbv-mir-B8
uc_ame-mir-9870	uc_ame-mir-9870
uc_pma-mir-4544	uc_pma-mir-4544
uc_gga-mir-6563	uc_gga-mir-6563
uc_gsa-mir-9400	uc_gsa-mir-9400
uc_ppc-mir-8236	uc_ppc-mir-8236
uc_osa-MIR6253	MIR6255
uc_gra-MIR8760	uc_gra-MIR8760
uc_cin-mir-4126	uc_cin-mir-4126
uc_oan-mir-1382	uc_oan-mir-1382
uc_rrv-miR-rR1-7	uc_rrv-miR-rR1-7
uc_mmu-mir-6481	uc_mmu-mir-6481
uc_ptc-MIR7822	uc_ptc-MIR7822
uc_mmu-mir-6400	uc_mmu-mir-6400
mir-327	mir-327
uc_hsa-mir-5000	uc_hsa-mir-5000
uc_hsa-mir-6848	mir-6848
uc_nta-MIR6021	uc_nta-MIR6021
uc_cfa-mir-8851	uc_cfa-mir-8851
uc_hsa-mir-4639	uc_hsa-mir-4639
uc_ppc-mir-8223	uc_ppc-mir-8223
uc_hsa-mir-7106	uc_hsa-mir-7106
uc_nve-mir-9468	uc_nve-mir-9468
uc_bdi-MIR7776	uc_bdi-MIR7776
uc_ppc-mir-240	uc_ppc-mir-240
uc_rlcv-mir-rL1-26	uc_rlcv-mir-rL1-26
mir-2062	mir-2062
uc_cin-mir-4076	uc_cin-mir-4076
uc_mdo-mir-7324	uc_mdo-mir-7324
uc_sma-mir-8480	uc_sma-mir-8480
uc_cel-mir-261	uc_cel-mir-261
uc_hsa-mir-3194	uc_hsa-mir-3194
uc_bmo-mir-2754	uc_bmo-mir-2754
uc_gga-mir-6586	uc_gga-mir-6586
uc_rgl-MIR7799	uc_rgl-MIR7799
uc_efu-mir-9203a	mir-9203
uc_hsa-mir-8057	uc_hsa-mir-8057
mir-3068	mir-3068
uc_cin-mir-4000h	uc_cin-mir-4000h
uc_bmo-mir-3373	uc_bmo-mir-3373
mir-8303	mir-8303-2
uc_hsa-mir-4720	uc_hsa-mir-4720
uc_tae-MIR9664	uc_tae-MIR9664
uc_bdi-MIR7771	uc_bdi-MIR7771
mir-61_2	mir-4703
uc_cin-mir-5604	uc_cin-mir-5604
uc_gga-mir-6570	uc_gga-mir-6570
uc_pta-MIR1309	uc_pta-MIR1309
uc_mmu-mir-3058	uc_mmu-mir-3058
uc_efu-mir-9196	mir-9199
uc_bmo-mir-2795	uc_bmo-mir-2795
uc_hsa-mir-4786	uc_hsa-mir-4786
uc_cbn-mir-7636	uc_cbn-mir-7636
MIR899	mir-1257
MIR5014	mir-3165
uc_mmu-mir-7059	uc_mmu-mir-7059
uc_nta-MIR6150	uc_nta-MIR6150
uc_ppe-MIR8128	MIR8128
uc_efu-mir-9309	uc_efu-mir-9309
uc_oan-mir-1331	uc_oan-mir-1331
uc_gra-MIR8728	uc_gra-MIR8728
uc_mdo-mir-7267	uc_mdo-mir-7267
uc_osa-MIR5150	uc_osa-MIR5150
uc_mse-mir-9570	uc_mse-mir-9570
uc_ame-mir-3800	uc_ame-mir-3800
uc_hsa-mir-3144	uc_hsa-mir-3144
uc_mmu-mir-6912	uc_mmu-mir-6912
uc_cin-mir-4173	uc_cin-mir-4173
MIR6023	MIR6023
uc_mdo-mir-7270	uc_mdo-mir-7270
uc_gma-MIR1518	uc_gma-MIR1518
uc_sma-mir-8476	uc_sma-mir-8476
uc_gga-mir-6615	uc_gga-mir-6615
uc_hsa-mir-5705	uc_hsa-mir-5705
uc_pxy-mir-8490	uc_pxy-mir-8490
uc_bta-mir-2347	uc_bta-mir-2347
uc_mmu-mir-7119	uc_mmu-mir-7119
uc_isc-mir-5305	uc_isc-mir-5305
uc_ppc-mir-8269	uc_ppc-mir-8269
uc_oan-mir-7415	uc_oan-mir-7415
uc_mmu-mir-7051	uc_mmu-mir-7051
uc_ssa-mir-8156	uc_ssa-mir-8156
uc_tca-mir-3845	uc_tca-mir-3845
mir-7345	mir-7345-2
uc_hsa-mir-6830	uc_hsa-mir-6830
uc_mmu-mir-7030	mir-7030
uc_stu-MIR8044	uc_stu-MIR8044
uc_hsa-mir-4635	uc_hsa-mir-4635
uc_bmo-mir-2777	uc_bmo-mir-2777
uc_ppc-mir-2254	uc_ppc-mir-2254
mir-BART9	mir-991
uc_cte-mir-2691	uc_cte-mir-2691
uc_gga-mir-1580	uc_gga-mir-1580
uc_oan-mir-1406	uc_oan-mir-1406
uc_nve-mir-9462	uc_nve-mir-9462
uc_mdo-mir-1643b	mir-1643
uc_ssc-mir-9812	uc_ssc-mir-9812
uc_rmi-mir-5336	uc_rmi-mir-5336
uc_bmo-mir-2810	uc_bmo-mir-2810
uc_bmo-mir-2760	uc_bmo-mir-2760
uc_mdo-mir-7369	uc_mdo-mir-7369
uc_ppc-mir-8261	uc_ppc-mir-8261
mir-6646	mir-6646-2
uc_pma-mir-4562	uc_pma-mir-4562
uc_hsa-mir-7849	uc_hsa-mir-7849
uc_hsa-mir-6508	uc_hsa-mir-6508
uc_ppe-MIR6286	uc_ppe-MIR6286
uc_ame-mir-6001	uc_ame-mir-6001
uc_cel-mir-4930	mir-6858
uc_lgi-mir-745b	mir-980_2
mir-5316	MIR5268
mir-3910	mir-3910-2
uc_cte-mir-2688	uc_cte-mir-2688
uc_cin-mir-4021	uc_cin-mir-4021
uc_csi-MIR3949	uc_csi-MIR3949
uc_bmo-mir-3400	uc_bmo-mir-3400
uc_ssc-mir-9857	uc_ssc-mir-9857
uc_csi-MIR3952	uc_csi-MIR3952
uc_bta-mir-2365	uc_bta-mir-2365
uc_eca-mir-9073	uc_eca-mir-9073
uc_tgu-mir-2972	uc_tgu-mir-2972
uc_cin-mir-5601	uc_cin-mir-5601
uc_hsa-mir-3714	uc_hsa-mir-3714
uc_oan-mir-7426	uc_oan-mir-7426
uc_hsa-mir-4498	uc_hsa-mir-4498
uc_stu-MIR8012	uc_stu-MIR8012
uc_pma-mir-4583	uc_pma-mir-4583
uc_hsa-mir-6071	uc_hsa-mir-6071
uc_gga-mir-1731	uc_gga-mir-1731
mir-8539	mir-8539-2
uc_bta-mir-2308	uc_bta-mir-2308
uc_nve-mir-9426	uc_nve-mir-9426
uc_cfa-mir-1841	uc_cfa-mir-1841
uc_ssc-mir-9844	uc_ssc-mir-9844
uc_gga-mir-1663	uc_gga-mir-1663
uc_cin-mir-4047	uc_cin-mir-4047
uc_bta-mir-2314	mir-3782
mir-2003	mir-2003
uc_cbn-mir-7621a	uc_cbn-mir-7621a
uc_blv-mir-B1	uc_blv-mir-B1
uc_mmu-mir-6411	uc_mmu-mir-6411
mir-4859	mir-4859
uc_gga-mir-6584	uc_gga-mir-6584
uc_aqu-mir-2015	uc_aqu-mir-2015
uc_ssc-mir-7142	uc_ssc-mir-7142
mir-973	mir-2335
MIR5268	mir-5592-2
uc_dre-mir-2191	uc_dre-mir-2191
uc_gga-mir-1739	uc_gga-mir-1739
uc_nve-mir-2031	uc_nve-mir-2031
uc_mmu-mir-6992	uc_mmu-mir-6992
MIR2664	MIR6136
uc_hsa-mir-4419b	uc_hsa-mir-4419b
uc_rlcv-mir-rL1-17	uc_rlcv-mir-rL1-17
uc_esi-MIR3463	uc_esi-MIR3463
uc_eca-mir-9028	uc_eca-mir-9028
uc_dev-mir-D4	uc_dev-mir-D4
MIR898	MIR904
uc_hsa-mir-2117	uc_hsa-mir-2117
uc_mml-mir-7165	uc_mml-mir-7165
mir-7177	mir-7177
uc_dme-mir-997	uc_dme-mir-997
mir-3556	MIR1887
uc_bta-mir-2397	uc_bta-mir-2397
uc_cin-mir-4129	uc_cin-mir-4129
uc_aca-mir-5409	uc_aca-mir-5409
uc_gma-MIR4366	uc_gma-MIR4366
MIR851	MIR851
uc_crm-mir-2230	uc_crm-mir-2230
uc_hco-mir-5894a	mir-5894
uc_ppc-mir-8297	uc_ppc-mir-8297
uc_cpa-MIR8150	uc_cpa-MIR8150
mir-2035	mir-2035-2
mir-266	mir-269
uc_pma-mir-4602	uc_pma-mir-4602
uc_ssc-mir-9787	uc_ssc-mir-9787
uc_ppc-mir-8249	uc_ppc-mir-8249
uc_eca-mir-8949	uc_eca-mir-8949
uc_hco-mir-43	uc_hco-mir-43
uc_mmu-mir-1668	uc_mmu-mir-1668
uc_dev-mir-D1	uc_dev-mir-D1
uc_gga-mir-1596	uc_gga-mir-1596
uc_ppc-mir-993	uc_ppc-mir-993
uc_oan-mir-1375	uc_oan-mir-1375
mir-7331	MIR8038
uc_mtr-MIR5239	uc_mtr-MIR5239
mir-4283	mir-4283-2
uc_mmu-mir-3104	uc_mmu-mir-3104
uc_hsa-mir-3972	uc_hsa-mir-3972
uc_aly-MIR3448	uc_aly-MIR3448
uc_mmu-mir-5046	uc_mmu-mir-5046
uc_hsa-mir-4295	uc_hsa-mir-4295
uc_pma-mir-4621	uc_pma-mir-4621
uc_hsa-mir-4264	uc_hsa-mir-4264
uc_smo-MIR1084	uc_smo-MIR1084
uc_lja-MIR7537	uc_lja-MIR7537
uc_gra-MIR8773	MIR8773
uc_efu-mir-9212	uc_efu-mir-9212
uc_bta-mir-2465	uc_bta-mir-2465
uc_pab-MIR3695	uc_pab-MIR3695
uc_tca-mir-3890	uc_tca-mir-3890
uc_cfa-mir-8896	uc_cfa-mir-8896
mir-m107-1	mir-m108-2
uc_gga-mir-1552	uc_gga-mir-1552
uc_bmo-mir-2800	uc_bmo-mir-2800
uc_mmu-mir-700	uc_mmu-mir-700
uc_efu-mir-9270	uc_efu-mir-9270
uc_bmo-mir-3392	uc_bmo-mir-3392
uc_aga-mir-1889	mir-1889
uc_eca-mir-8944	uc_eca-mir-8944
uc_cel-mir-8189	uc_cel-mir-8189
uc_mghv-mir-M1-10	uc_mghv-mir-M1-10
uc_hsa-mir-4737	uc_hsa-mir-4737
uc_bta-mir-2343	uc_bta-mir-2343
uc_hsa-mir-4715	uc_hsa-mir-4715
uc_bmo-mir-3239	uc_bmo-mir-3239
uc_bmo-mir-3274	uc_bmo-mir-3274
uc_oan-mir-1348	uc_oan-mir-1348
uc_mcmv-mir-M95-1	uc_mcmv-mir-M95-1
uc_ppt-MIR1066	uc_ppt-MIR1066
uc_mmu-mir-1952	uc_mmu-mir-1952
uc_dme-mir-9373	uc_dme-mir-9373
uc_api-mir-3039	uc_api-mir-3039
uc_cte-mir-2706	uc_cte-mir-2706
uc_hco-mir-5937	uc_hco-mir-5937
uc_cin-mir-4108	uc_cin-mir-4108
uc_bta-mir-6119	uc_bta-mir-6119
uc_ptc-MIR6452	uc_ptc-MIR6452
uc_mtr-MIR5226	uc_mtr-MIR5226
uc_gga-mir-6662	uc_gga-mir-6662
uc_mmu-mir-6950	uc_mmu-mir-6950
uc_cte-mir-2711	uc_cte-mir-2711
uc_atr-MIR8589	uc_atr-MIR8589
uc_ssc-mir-9807	uc_ssc-mir-9807
uc_tur-mir-12b	uc_tur-mir-12b
uc_str-mir-279	uc_str-mir-279
uc_hsa-mir-6079	uc_hsa-mir-6079
uc_isc-mir-5306	uc_isc-mir-5306
uc_ame-mir-3740	uc_ame-mir-3740
uc_gga-mir-1755	uc_gga-mir-1755
uc_eca-mir-9049	uc_eca-mir-9049
uc_iltv-mir-I1	uc_iltv-mir-I1
uc_ptc-MIR6466	uc_ptc-MIR6466
uc_aca-mir-5414	uc_aca-mir-5414
uc_osa-MIR6250	uc_osa-MIR6250
uc_hma-mir-3004	uc_hma-mir-3004
uc_aca-mir-5462	uc_aca-mir-5462
uc_ppt-MIR1034	uc_ppt-MIR1034
uc_gga-mir-1560	uc_gga-mir-1560
uc_aca-mir-5453	uc_aca-mir-5453
mir-3615	mir-LLT11
uc_ath-MIR5654	uc_ath-MIR5654
uc_ame-mir-3730	uc_ame-mir-3730
uc_aly-MIR4247	uc_aly-MIR4247
uc_gga-mir-7460	uc_gga-mir-7460
uc_mmu-mir-5618	uc_mmu-mir-5618
uc_hco-mir-5970	uc_hco-mir-5970
uc_bdi-MIR7738	uc_bdi-MIR7738
mir-4888	mir-7392-2
uc_hsa-mir-7153	uc_hsa-mir-7153
uc_nta-MIR6145a	MIR6145
uc_hsa-mir-5688	uc_hsa-mir-5688
uc_api-mir-3018	uc_api-mir-3018
uc_mml-mir-7193	uc_mml-mir-7193
uc_mml-mir-7199	uc_mml-mir-7199
MIR1883	MIR1883
mir-3687	mir-3687-2
uc_prd-mir-7874	uc_prd-mir-7874
uc_prd-mir-7914	uc_prd-mir-7914
uc_tgu-mir-2995	uc_tgu-mir-2995
uc_hsa-mir-4531	uc_hsa-mir-4531
uc_nve-mir-2050	uc_nve-mir-2050
uc_mdo-mir-7285	uc_mdo-mir-7285
uc_tca-mir-3882	uc_tca-mir-3882
uc_hsa-mir-4733	uc_hsa-mir-4733
uc_mmu-mir-6346	uc_mmu-mir-6346
uc_rmi-mir-5318	uc_rmi-mir-5318
mir-6691	mir-6691-2
uc_mmu-mir-6356	uc_mmu-mir-6356
uc_ppt-MIR2077	uc_ppt-MIR2077
mir-BHRF1-2	mir-rL1-2
uc_sme-mir-2172	uc_sme-mir-2172
uc_oan-mir-7418	uc_oan-mir-7418
uc_bmo-mir-3282	uc_bmo-mir-3282
uc_hsa-mir-6735	mir-7012
uc_hcmv-mir-UL112	uc_hcmv-mir-UL112
mir-4742	mir-4742
uc_ptc-MIR6479	MIR6479
uc_osa-MIR5798	uc_osa-MIR5798
uc_ssa-mir-8162	uc_ssa-mir-8162
uc_ssc-mir-9849	uc_ssc-mir-9849
uc_ame-mir-3778	uc_ame-mir-3778
uc_ppc-mir-8359	uc_ppc-mir-8359
uc_bmo-mir-3396	uc_bmo-mir-3396
uc_cin-mir-4156	uc_cin-mir-4156
uc_bta-mir-1721	uc_bta-mir-1721
uc_pxy-mir-8537a	mir-8537
uc_prd-mir-7879	uc_prd-mir-7879
uc_mmu-mir-5126	uc_mmu-mir-5126
lsy-6	lsy-6
uc_hsa-mir-3945	uc_hsa-mir-3945
uc_ame-mir-3771	uc_ame-mir-3771
mir-6505	mir-4873
uc_bmo-mir-3307	uc_bmo-mir-3307
uc_mghv-mir-M1-15	uc_mghv-mir-M1-15
mir-7676	mir-7676-2
uc_bta-mir-6535	mir-6535
uc_hco-mir-5915	uc_hco-mir-5915
uc_bta-mir-2326	uc_bta-mir-2326
uc_hsa-mir-4793	uc_hsa-mir-4793
uc_ame-mir-9871	uc_ame-mir-9871
uc_pxy-mir-8499c	uc_pxy-mir-8499c
uc_gma-MIR4392	uc_gma-MIR4392
uc_mdo-mir-7250	uc_mdo-mir-7250
uc_hbv-mir-B21RC	uc_hbv-mir-B21RC
uc_mmu-mir-5626	uc_mmu-mir-5626
uc_cre-MIR1145	uc_cre-MIR1145
uc_stu-MIR7987	uc_stu-MIR7987
uc_gga-mir-1795	uc_gga-mir-1795
uc_oan-mir-1418	uc_oan-mir-1418
uc_osa-MIR1853	uc_osa-MIR1853
uc_bmo-mir-3342	uc_bmo-mir-3342
uc_tae-MIR9678	uc_tae-MIR9678
uc_hbr-MIR6174	uc_hbr-MIR6174
uc_bta-mir-2402	uc_bta-mir-2402
uc_gga-mir-1712	uc_gga-mir-1712
uc_ppc-mir-8346	uc_ppc-mir-8346
uc_ame-mir-9882	uc_ame-mir-9882
uc_mml-mir-7208	uc_mml-mir-7208
uc_eca-mir-9114	uc_eca-mir-9114
uc_hsa-mir-7515	mir-7515
uc_bmo-mir-3382	uc_bmo-mir-3382
uc_ipu-mir-7556	uc_ipu-mir-7556
uc_aqu-mir-2016	uc_aqu-mir-2016
uc_gga-mir-6623	uc_gga-mir-6623
uc_mja-mir-6494	uc_mja-mir-6494
uc_gma-MIR4993	uc_gma-MIR4993
MIR5643	MIR5643
uc_gga-mir-7468	uc_gga-mir-7468
uc_odi-mir-1504	uc_odi-mir-1504
uc_efu-mir-9346	uc_efu-mir-9346
uc_hsa-mir-4251	uc_hsa-mir-4251
uc_pxy-mir-8520	uc_pxy-mir-8520
uc_oan-mir-7423	uc_oan-mir-7423
uc_prd-mir-7959b	mir-7959
uc_atr-MIR8568	uc_atr-MIR8568
uc_lgi-mir-1985	mir-1985
uc_eca-mir-9004	uc_eca-mir-9004
uc_tca-mir-3878	uc_tca-mir-3878
uc_ppe-MIR6261	uc_ppe-MIR6261
uc_tgu-mir-2978	uc_tgu-mir-2978
uc_mmu-mir-7233	uc_mmu-mir-7233
uc_mmu-mir-6955	uc_mmu-mir-6955
uc_hsa-mir-4493	uc_hsa-mir-4493
MIR7708	MIR7724
uc_mmu-mir-6375	mir-6401
uc_str-mir-8366b	uc_str-mir-8366b
uc_mtr-MIR2665	uc_mtr-MIR2665
uc_sme-mir-2168	uc_sme-mir-2168
uc_efu-mir-9282	uc_efu-mir-9282
uc_bta-mir-2443	uc_bta-mir-2443
uc_hco-mir-5936	uc_hco-mir-5936
uc_bmo-mir-3289	uc_bmo-mir-3289
uc_eca-mir-9012	uc_eca-mir-9012
uc_hsa-mir-8080	uc_hsa-mir-8080
uc_eca-mir-8959	uc_eca-mir-8959
uc_bta-mir-2428	uc_bta-mir-2428
uc_dps-mir-2536	uc_dps-mir-2536
uc_smo-MIR1092	uc_smo-MIR1092
uc_ssc-mir-9817	uc_ssc-mir-9817
uc_stu-MIR8037	uc_stu-MIR8037
mir-8927	mir-8927-2
mir-8940	mir-8940-2
uc_oan-mir-7419	uc_oan-mir-7419
uc_ppc-mir-8313	uc_ppc-mir-8313
uc_prd-mir-7893	uc_prd-mir-7893
uc_asu-mir-5362	uc_asu-mir-5362
uc_mmu-mir-7090	uc_mmu-mir-7090
uc_hvt-mir-H2	uc_hvt-mir-H2
mir-7615	mir-7615-2
uc_osa-MIR5832	uc_osa-MIR5832
uc_hsa-mir-4281	uc_hsa-mir-4281
uc_aca-mir-5394	uc_aca-mir-5394
uc_hsa-mir-4644	uc_hsa-mir-4644
uc_bta-mir-2474	uc_bta-mir-2474
uc_dme-mir-4986	uc_dme-mir-4986
uc_bma-mir-2c	uc_bma-mir-2c
uc_eca-mir-8918	uc_eca-mir-8918
uc_prd-mir-7940c	uc_prd-mir-7940c
uc_gga-mir-1738	uc_gga-mir-1738
uc_cel-mir-784	uc_cel-mir-784
mir-666	mir-666
uc_gga-mir-6598	uc_gga-mir-6598
uc_ipu-mir-7567	uc_ipu-mir-7567
uc_cin-mir-4054	uc_cin-mir-4054
uc_bmo-mir-3251	uc_bmo-mir-3251
uc_ppc-mir-55b	uc_ppc-mir-55b
uc_dme-mir-4947	uc_dme-mir-4947
uc_hsa-mir-6726	uc_hsa-mir-6726
uc_mdo-mir-7375	uc_mdo-mir-7375
uc_bfl-mir-4898	uc_bfl-mir-4898
uc_cbn-mir-789b	uc_cbn-mir-789b
uc_dev-mir-D16	uc_dev-mir-D16
uc_hsa-mir-6840	uc_hsa-mir-6840
uc_hsa-mir-4683	uc_hsa-mir-4683
uc_mmu-mir-7115	uc_mmu-mir-7115
uc_hvu-MIR6206	uc_hvu-MIR6206
uc_hsa-mir-6845	uc_hsa-mir-6845
uc_spu-mir-4851	uc_spu-mir-4851
uc_mmu-mir-6976	uc_mmu-mir-6976
MIR9408	MIR9408
uc_hsa-mir-8077	uc_hsa-mir-8077
uc_hsa-mir-1539	uc_hsa-mir-1539
uc_ath-MIR5659	uc_ath-MIR5659
uc_oan-mir-1405	uc_oan-mir-1405
uc_gga-mir-6681	uc_gga-mir-6681
uc_mmu-mir-7071	uc_mmu-mir-7071
uc_gga-mir-1574	uc_gga-mir-1574
mir-1902	mir-1902
uc_gma-MIR5676	uc_gma-MIR5676
uc_mmu-mir-6405	uc_mmu-mir-6405
uc_hsa-mir-5087	uc_hsa-mir-5087
uc_bta-mir-2324	uc_bta-mir-2324
uc_bdi-MIR9488	uc_bdi-MIR9488
uc_hsa-mir-6850	uc_hsa-mir-6850
uc_bra-MIR9559	uc_bra-MIR9559
uc_pma-mir-155	uc_pma-mir-155
uc_aca-mir-5431	uc_aca-mir-5431
uc_hsa-mir-5092	uc_hsa-mir-5092
uc_mmu-mir-6392	uc_mmu-mir-6392
uc_mtr-MIR2622	uc_mtr-MIR2622
uc_pma-mir-4541	uc_pma-mir-4541
uc_ame-mir-6066	uc_ame-mir-6066
uc_ptc-MIR6480	uc_ptc-MIR6480
uc_dev-mir-D13	uc_dev-mir-D13
uc_ame-mir-3787	uc_ame-mir-3787
uc_aly-MIR173b	MIR173
uc_mmu-mir-7220	uc_mmu-mir-7220
uc_hco-mir-5956	uc_hco-mir-5956
uc_gma-MIR1532	uc_gma-MIR1532
uc_hsa-mir-6815	uc_hsa-mir-6815
uc_str-mir-2	uc_str-mir-2
uc_bma-mir-5842	uc_bma-mir-5842
uc_mmu-mir-6237	uc_mmu-mir-6237
uc_ssc-mir-9816	uc_ssc-mir-9816
uc_stu-MIR8026	uc_stu-MIR8026
uc_dsi-mir-2577	uc_dsi-mir-2577
uc_hvu-MIR6176	uc_hvu-MIR6176
uc_ppc-mir-8285	uc_ppc-mir-8285
uc_bta-mir-2287	uc_bta-mir-2287
uc_oan-mir-1344	uc_oan-mir-1344
uc_cfa-mir-8876	uc_cfa-mir-8876
uc_hsa-mir-4653	uc_hsa-mir-4653
uc_hsa-mir-4442	uc_hsa-mir-4442
uc_api-mir-3028	uc_api-mir-3028
uc_mse-mir-6093	uc_mse-mir-6093
uc_mcmv-mir-m59-2	uc_mcmv-mir-m59-2
uc_eca-mir-8963	uc_eca-mir-8963
uc_hsa-mir-6778	uc_hsa-mir-6778
uc_tca-mir-3864	uc_tca-mir-3864
uc_hsv2-mir-H22	uc_hsv2-mir-H22
uc_bmo-mir-2724	uc_bmo-mir-2724
uc_hvu-MIR6190	uc_hvu-MIR6190
uc_oan-mir-1337	uc_oan-mir-1337
uc_tgu-mir-2971	uc_tgu-mir-2971
uc_smo-MIR1108	mir-4313
uc_bdi-MIR5061	uc_bdi-MIR5061
uc_gga-mir-1671	uc_gga-mir-1671
uc_ppc-mir-8240	uc_ppc-mir-8240
uc_hvu-MIR6205	uc_hvu-MIR6205
uc_gga-mir-1627	uc_gga-mir-1627
uc_bmo-mir-3234	uc_bmo-mir-3234
uc_sme-mir-2157	uc_sme-mir-2157
uc_hsa-mir-3131	uc_hsa-mir-3131
uc_bra-MIR5726	uc_bra-MIR5726
uc_bta-mir-2894	uc_bta-mir-2894
uc_gsa-mir-9397	uc_gsa-mir-9397
uc_oan-mir-1398	uc_oan-mir-1398
uc_hsa-mir-4448	uc_hsa-mir-4448
uc_gga-mir-1725	uc_gga-mir-1725
uc_hco-mir-5905	uc_hco-mir-5905
uc_gga-mir-1570	uc_gga-mir-1570
uc_bmo-mir-3332	uc_bmo-mir-3332
uc_cin-mir-4035	uc_cin-mir-4035
uc_efu-mir-9273	uc_efu-mir-9273
uc_mmu-mir-7086	uc_mmu-mir-7086
uc_hsa-mir-4274	uc_hsa-mir-4274
uc_cin-mir-4003d	uc_cin-mir-4003d
uc_mmu-mir-7026	uc_mmu-mir-7026
uc_hsa-mir-4260	uc_hsa-mir-4260
uc_hsa-mir-3646	uc_hsa-mir-3646
uc_cfa-mir-8835	uc_cfa-mir-8835
uc_hsa-mir-6895	uc_hsa-mir-6895
uc_ppt-MIR1052	uc_ppt-MIR1052
uc_oan-mir-1358	uc_oan-mir-1358
uc_mmu-mir-7003	uc_mmu-mir-7003
uc_gma-MIR5764	uc_gma-MIR5764
uc_gga-mir-2130	uc_gga-mir-2130
uc_hsa-mir-7848	uc_hsa-mir-7848
uc_hco-mir-5982	uc_hco-mir-5982
uc_mmu-mir-7009	uc_mmu-mir-7009
uc_bta-mir-6521	uc_bta-mir-6521
uc_stu-MIR7979	uc_stu-MIR7979
uc_api-mir-3054	uc_api-mir-3054
uc_cel-mir-1828	uc_cel-mir-1828
uc_gga-mir-7448	uc_gga-mir-7448
mir-4879	MIR2669
uc_bmo-mir-3254	uc_bmo-mir-3254
uc_api-mir-3016	mir-3029
uc_mmu-mir-1958	uc_mmu-mir-1958
uc_ssc-mir-9795	uc_ssc-mir-9795
uc_mmu-mir-6372	uc_mmu-mir-6372
uc_dps-mir-2516	uc_dps-mir-2516
uc_hsa-mir-4475	uc_hsa-mir-4475
uc_hsa-mir-3691	uc_hsa-mir-3691
uc_rno-mir-3593	uc_rno-mir-3593
uc_cin-mir-4132	uc_cin-mir-4132
mir-4015	mir-rL1-32
uc_gga-mir-6577	uc_gga-mir-6577
uc_cpa-MIR8144	uc_cpa-MIR8144
uc_nve-mir-2046	uc_nve-mir-2046
uc_ptc-MIR6460	uc_ptc-MIR6460
mir-Ro6-3	mir-3479
uc_mdo-mir-7386h	uc_mdo-mir-7386h
uc_sja-mir-3480	uc_sja-mir-3480
uc_bmo-mir-3262	uc_bmo-mir-3262
uc_pma-mir-4616	uc_pma-mir-4616
uc_gga-mir-6673	uc_gga-mir-6673
uc_cel-mir-273	uc_cel-mir-273
uc_eca-mir-8991	uc_eca-mir-8991
uc_gga-mir-6602	uc_gga-mir-6602
uc_sma-mir-8437	uc_sma-mir-8437
uc_mmu-mir-7049	mir-7066
uc_hsa-mir-6890	mir-6890
uc_hsa-mir-6504	uc_hsa-mir-6504
uc_hsa-mir-8070	uc_hsa-mir-8070
uc_pxy-mir-8538	uc_pxy-mir-8538
uc_lja-MIR7530	uc_lja-MIR7530
uc_ptc-MIR7817b	MIR7817
uc_mdo-mir-7308	uc_mdo-mir-7308
uc_hsa-mir-6513	uc_hsa-mir-6513
uc_eca-mir-9109	uc_eca-mir-9109
uc_mmu-mir-7022	uc_mmu-mir-7022
uc_bta-mir-2458	uc_bta-mir-2458
uc_bta-mir-2292	uc_bta-mir-2292
mir-4771	mir-4019
